"ind1_2d";"ind2_2d";"ind1";"ind2";"egk_coagg";"egk_coagg_mne";"egk_coagg_local";"coagg_porter_emp";"coagg_porter_emp_mne";"coagg_porter_emp_local";"coagg_porter_emp_mixed";"coagg_porter_rca01";"coagg_porter_rca01_mne";"coagg_porter_rca01_local";"coagg_porter_rca01_mixed";"coagg_mat";"coagg_mat_mne";"coagg_mat_local";"coagg_mat_mixed"
47;14;479;141;-0.0020668636961954;-0.00837908240616197;-0.000693109997464989;0.0994262273279109;0.058194005449412;0.108434730374828;0.0963129719010559;-0.0458520296150012;-0.0210115194875432;0.0168877743259442;0.0769420284285609;5.26256844477017e-07;2.73674565486484e-06;8.92748265599427e-07;4.32000815976384e-06
47;14;479;142;-0.00210656198638289;0.0764881562761424;-0.00876904747106803;0.104890708396228;0.398171539082044;0.0152618650552191;-0.0171832836869116;0.0498495718028096;0.257023552468513;-0.0450149136606344;-0.01975651949234;3.21926669521006e-05;0.000801636444051305;4.3511102292861e-05;0
47;14;479;143;-0.00220364825072191;-0.0154245355745447;-0.00026916568147066;0.0458487820182101;-0.012278415995246;0.17352630064908;0.0590826743105042;0.153625027901413;0.123137757280902;0.132289030353371;0.0772833723653396;4.37452947221611e-07;3.00060852340855e-07;4.40615047095896e-06;1.39040803841234e-05
47;15;471;151;0.00319995005772388;-0.0132439062492499;-0.000629946199840808;0.176309269193307;-0.0205636819637202;0.0265701045058134;0.057646206243603;-0.0957968849446629;-0.0358248860415919;-0.100271188326945;0.201933356926173;3.22714623260965e-07;0;5.35655833283484e-07;1.75062689907673e-05
47;15;471;152;0.000391164608706936;0.000977562072347315;-0.000439787583758596;0.0416805160904427;0.0242902678594506;0.0762518647494897;-0.0317364397697582;-0.0102077606192243;0.0538262513676155;0.00691725057243294;-0.0605174755033414;1.90317961950867e-07;5.3695220310386e-06;2.48519603502692e-07;0
47;15;472;151;0.00186306696354762;-0.00636084862664276;0.00158839202042611;0.132183542142236;-0.0236420964911633;0.0701487319359808;0.0130204640559277;-0.0205463165332792;-0.0398481419086149;0.07550583470528;0.0895580028371417;4.45579033173982e-07;0;1.58376086328311e-06;1.15791717289805e-05
47;15;472;152;0.000674462745542779;-0.000852279216567028;-0.000743824827507227;0.047638275319677;-0.0571341798097902;0.0601616561176527;-0.021867670423098;-0.0925196491833117;-0.0641476301183294;-0.0841187969578123;-0.0672633268021957;3.45755253901159e-07;0;3.49739472715238e-07;8.19640901660301e-07
47;15;473;151;0.00429892435345331;0.00358206049270166;0.00750078854942282;0.104653413898262;-0.0113339497527572;0.1158710179949;-0.00230513052177021;-0.00634500885628699;-0.0203173988892874;0.0577356950890195;0.114769237770946;1.65164804698409e-06;0;8.42158566375525e-06;4.22308675377318e-06
47;15;473;152;0.00471650425431663;0.0090906299027774;0.000300653680867406;0.0813200823524805;-0.0273899534828139;0.0297608109166142;-0.0147951840661464;0.0883098126160077;-0.0327069952698296;0.0900718329807894;-0.0343952313825977;1.60347026388628e-06;0;1.1167026064145e-06;1.83735389620195e-07
47;15;474;151;0.00322145702142324;0.0271952598909183;-0.00298853279844156;0.150778609323816;0.107388671976509;0.0310503372460479;-0.00266405282464587;0.0600991218481386;0.203159862399587;0.0152785304151966;-0.0479794308291456;7.83531954661905e-07;1.15761519229001e-05;1.735053812694e-06;8.37473295662837e-06
47;15;474;152;-0.000864848098168821;-0.0122214843171345;-0.000965249850761161;0.0776267930997357;-0.0388706267539312;0.0900271952300608;-0.022877535724975;0.185483593255235;-0.042473663874941;0.0377432656148575;-0.0446347247341654;5.72166387801404e-07;0;6.25885809157532e-07;1.80462602992586e-07
47;15;475;151;0.0171571482128874;-0.00823367603706967;0.00378722244836044;0.436255966080056;-0.0155550505793209;0.11666913954401;-0.017044047710405;0.0646668278257946;-0.0289885517826224;0.106630747024594;-0.0526962420713008;8.04605914404317e-07;0;1.57095484643712e-06;1.18622704133947e-06
47;15;475;152;0.00407312791418681;-0.00272510662699394;0.00404294677871021;0.15974425360792;-0.0375907888321783;0.170383838158713;0.0178178715949112;0.114598201829329;-0.0466658370591598;0.109132252043187;0.0659472320485756;4.17602410470936e-07;0;4.46937023620459e-07;1.82784058278205e-06
47;15;476;151;0.00623547389724166;-0.0169716921986131;0.000666179738054113;0.200738397065714;-0.00962896724575514;0.0873109207121807;-0.00443876305452917;0.074759137195715;-0.0203173988892874;0.0525669816527769;0.114769237770946;1.62870589681979e-06;0;4.49048067108174e-06;2.19069237124486e-06
47;15;476;152;-0.00199761128361961;-0.0114631227885374;-0.00426553910473234;0.0424684791081861;-0.0232696430372485;0.0360632531879573;-0.0148920697902352;-0.0152875087926073;-0.0327069952698296;-0.00528080683795795;-0.0343952313825977;8.3544150008643e-07;0;7.59912588249422e-07;0
47;15;477;151;0.000574841546151492;-0.0154737154846128;-0.000105937350390608;0.135707377385755;-0.0211835292029277;0.0610965126207705;-0.0192428662257955;-0.131349532740374;-0.0471142847431546;-0.160766392999876;0.0547696692864748;1.57473358959143e-07;0;6.2934316291251e-07;1.71564937372325e-07
47;15;477;152;-4.49798272213393e-06;-0.00996514607453707;0.000328439084964049;0.0751388828429409;-0.0511927344065443;0.115718281392566;-0.0219506511675337;0.0346479702538566;-0.0758446834967764;0.103279626539172;-0.0794051021005355;1.35458775134903e-07;0;1.91066183117608e-07;3.43398064055622e-08
