"ind1_2d";"ind2_2d";"ind1";"ind2";"egk_coagg";"egk_coagg_mne";"egk_coagg_local";"coagg_porter_emp";"coagg_porter_emp_mne";"coagg_porter_emp_local";"coagg_porter_emp_mixed";"coagg_porter_rca01";"coagg_porter_rca01_mne";"coagg_porter_rca01_local";"coagg_porter_rca01_mixed";"coagg_mat";"coagg_mat_mne";"coagg_mat_local";"coagg_mat_mixed"
20;22;203;222;0.0108683892309179;0.0136796862340401;0.0110671200182869;0.388171274603307;0.168308248802845;0.324454026491043;0.0860350107870767;0.239806794946782;0.345128351094145;0.279960197227317;0.150046702506835;1.38063177592397e-07;7.79723868083314e-07;1.70833292399936e-07;3.07635866815781e-07
20;22;204;221;0.00529302901416248;-0.00467746222066089;0.00417413822111762;0.215802699747466;-0.0179403521745063;0.259933750312816;-0.0152100595998262;0.104761904761905;-0.0350070021007002;0.119559595673331;0.0485440553811927;9.32229363866664e-08;0;6.00965527685717e-07;5.23578649352598e-08
20;22;204;222;-0.00263341595024191;0.000456119482037309;-0.00127707532362226;0.173441134872794;0.0147560743930379;0.225840079823366;-0.0412519725087352;0.0731249285889718;0.0445995738670448;0.178332072431421;-0.0770579115172181;6.97762993135266e-08;6.31267740505738e-08;1.32825552251181e-07;3.22370258041415e-09
20;22;205;221;-0.00420010756942239;0.018262239498562;0.00377737195487942;0.0519793005228106;0.0817004159664353;0.126752989626375;0.197179255913772;0.051612927884913;0.102782501305752;-0.00488666107926158;0.0922903321472466;6.67415591522288e-08;1.38774429363351e-07;6.36586198372899e-07;1.26101245868962e-06
20;22;205;222;-0.00314220004630998;-0.00238001161963126;-0.00123582374024656;0.088604444999071;0.0311507825658177;0.0597387640422775;0.0995870693547737;0.0270967606779119;0.0874548067173181;0.152369505064527;0.0582215282204635;8.41090577840272e-08;1.68665844671779e-07;1.22227095104819e-07;1.8071413987133e-07
20;22;206;221;-0.00448201229663825;NA;-0.000972516871913414;0.017573922313937;NA;0.0359332747245146;NA;0.0877433070861185;NA;0.0501663010333016;NA;2.70241931152194e-07;NA;1.86112452845735e-06;0
20;22;206;222;0.00131475320163969;NA;-0.00529430487095622;0.0887699133030975;NA;0.00208830966823883;NA;0.0794624548798504;NA;-0.0518202529276182;NA;5.38450000196261e-07;NA;3.3417052368813e-07;0
20;23;201;231;0.000348802433835691;0.0142143035650497;-0.00374114053575562;-0.00349994347919373;0.0132347701056486;-0.0185766382606747;-0.00261017570358769;-0.00811962253077039;0.201740890727392;0.055085983103377;-0.0584272711779038;6.00522481808899e-09;9.07201833728881e-09;1.38950200903961e-08;7.15821118999908e-09
20;23;201;232;0.000945386844672778;-0.00480870453464651;-0.0013294585237298;-0.00320049203770837;-0.00518155045296031;-0.007971718513438;0.000435796368307572;-0.0557216412939723;-0.0282155091926423;0.00692235137228371;-0.0377600533595243;9.28776140507678e-09;1.08916558545257e-08;2.42459790004498e-08;1.13199270248552e-08
20;23;201;233;-2.49403663121486e-05;0.00119426786858575;-0.000669966301271162;-0.0442801172871953;-0.0106304146012423;-0.0468821709836465;-0.0298337477427832;-0.0468230043463456;-0.0198270690241927;0.0578652154620001;-0.0704560870622415;2.27955879834338e-09;0;1.2451003078021e-08;6.23189986993292e-10
20;23;201;234;-0.000306515465986055;-0.0085463898469888;8.88305028320875e-05;-0.000348147852588496;-0.00932575371188269;0.0130575800384163;-0.00769504648375084;-0.0952892847581784;-0.0243588675923112;-0.057897317559404;-0.0565999808625509;2.43353787880144e-09;0;8.42997215557756e-09;1.06355552397061e-09
20;23;201;235;-0.00496490076044995;-0.00866157762201467;-0.00773778185575148;-0.0145879554238178;-0.00995184974116622;-0.0129025794426134;-0.00328082368679313;-0.0672064865454593;-0.0243588675923112;-0.0936175298385738;-0.0446831920323274;4.57986901761648e-09;0;1.10963059924036e-08;4.60900602516065e-09
20;23;201;236;-0.00337567077505415;-0.00314107751245873;-0.000751406467843096;0.0292032133660898;0.00111072552219834;0.0845307796959533;-0.0226373752039633;-0.0159597682534787;0.0789578336845831;-0.119063359840898;-0.0970240344441371;1.39291843210859e-08;6.74795727291646e-09;7.51093114236662e-08;6.7660383501994e-09
20;23;201;237;0.000538796666224483;-0.00177258220410111;-0.00189376467365474;0.00097568263616506;0.00186449736218867;-0.0205440213773479;0.0153303530672022;-0.0785401653281837;-0.0198270690241927;0.0525020067331351;0.00733432760958148;1.31485564672363e-07;2.18117555670944e-07;2.48644486426422e-07;1.17325810349512e-07
20;23;201;239;-0.00054788500666677;0.00238314354491466;-0.00134883338498435;-0.0110535046298017;-0.0146689491123238;-0.000408560989222599;-0.0102156740521412;-0.0312098089117709;-0.0404143504504977;0.0877361071871051;-0.0637243745830395;3.79133918198696e-09;0;1.17113768809753e-08;1.07699760632884e-09
20;23;202;231;0.00354604426114557;0.00520182098367382;0.00230957371897883;-0.000858056208452578;-0.0114380787004353;0.00379920725622154;-0.0185408312577406;0.185708642835716;-0.0124616034242677;0.164614033204854;-0.0258256286411146;3.92406247735559e-08;0;6.65924507318715e-08;0
20;23;202;232;-0.000412798435299979;-0.00594365781702874;-0.000977489912695896;-0.0143754849827929;-0.00952829091346276;-0.0115576089039882;-0.0102524102478911;-0.0628836659241752;-0.0124616034242677;-0.067427648914559;-0.0166904443057498;9.40925227064372e-09;0;2.18329965364186e-08;0
20;23;202;233;0.00219672937860321;0.00379535547153198;0.00121825793843162;-0.0325175016135072;-0.00787158869032054;-0.0320378525004721;-0.0231125170227315;-0.125812542082337;-0.00875678229154556;-0.125812542082337;-0.0311425247712684;3.90307323779111e-09;0;7.65240671260714e-09;0
20;23;202;234;0.00136040582516088;-0.00594530224404257;0.00116246533806031;-0.00447551117655819;-0.00690551593712928;0.000256502555008141;-0.012074406341227;0.155079710151343;-0.0107582870727984;0.174791420125317;-0.0250179420907686;1.18342182182156e-08;0;1.6954577569528e-08;0
20;23;202;235;-0.00466776029683201;-0.00606049001906844;-0.00794955213548652;-0.0194864631576864;-0.00736912630493063;-0.0175510048545203;-0.0125180956527503;0.0121351493594842;-0.0107582870727984;0.00435219326921698;-0.0197505634040788;6.48092974567881e-09;0;2.58403336384187e-09;0
20;23;202;236;-0.00332831948920396;-0.00712415647815359;-0.00445258659088222;-0.00502212057547313;-0.0156110929509675;-0.0161306782744724;-0.0322590948778756;0.0603372259761196;-0.0231296222162904;0.0181504807672266;-0.0428859098209025;5.59369234538774e-08;0;7.50883623906313e-08;2.26132991299646e-08
20;23;202;237;0.00010917190563436;-0.00653908596611999;-0.000865895741096666;-0.0487680872278455;-0.00775891365183775;-0.0403003171272486;-0.0537040773556304;0.00578841501016883;-0.00875678229154556;-0.029104035325056;-0.0594342844515884;3.50717842062002e-07;0;3.8762484615774e-07;0
20;23;202;239;0.000908415593337657;0.00498423114786089;-0.00194285906805283;-0.0118911700356475;-0.0108620348559088;-0.0102780255503579;-0.0104404492720189;0.0119210465932433;-0.0178493184200555;0.0119210465932433;-0.0281670185889367;1.41136218703322e-08;0;1.09088485353334e-08;0
20;23;203;231;-0.00528346890948635;0.000272491958467481;-0.00381425123776155;-0.000899604609492176;-0.0252625366813222;0.0221361758189203;0.017401485750437;-0.11467957776548;-0.0335983658152292;-0.0534188034188034;0.0264932617369357;6.33021314162137e-08;0;1.35322765075549e-07;6.85595507224562e-08
20;23;203;232;-0.00349027570753051;-0.0108729868422351;-0.00705951630683352;0.00437257799116481;-0.0210445132452623;-0.0120977562151196;-0.0226267201830738;0.0179182793563952;-0.0335983658152292;0.0155354438445254;-0.0449450361329944;1.19743033550798e-07;0;8.10075250488032e-08;0
20;23;203;233;-0.000691749669058496;-0.00113397355367436;-0.0021334565651175;0.00482873253752336;-0.0173854633490095;-0.0092038781786;0.157927655461659;0.0578652154620001;-0.0236096082324943;0.0760629941178342;0.0829040427333036;1.20755136713166e-07;0;1.59519452975081e-07;2.91051726393693e-06
20;23;203;234;0.00277912353540278;-0.0108746312692489;-0.00155976041595338;0.0559675285582998;-0.0152517616143475;0.029187320336692;0.204793657172319;-0.0106250741727966;-0.0290059675557661;0.0153418047659046;0.0311373140532595;6.20278049281813e-08;0;5.09221754709114e-08;8.78331033074089e-07
20;23;203;235;-0.00900103789304514;-0.0109898190442748;-0.00838896602324042;-0.00349297360002208;-0.0162757075259958;0.0113051700262357;-0.0270562735013756;0.143271098058201;-0.0290059675557661;0.144396382672292;-0.0531855095994966;7.12532598000508e-08;0;1.01494574923314e-07;5.93190138335143e-09
20;23;203;236;0.00680178734818659;-0.00289765182994522;-0.00361610989009875;0.280313179491172;0.015993046404454;0.108030961241311;0.00185055664460516;0.0554724580259187;0.0493405369684476;0.0729931868601812;-0.0471370478596835;4.13713573396231e-07;4.71123404613731e-07;3.84240582093013e-07;6.82384059428648e-07
20;23;203;237;-0.00106044502851689;-0.0114684149913263;-0.000327315889354383;0.119933757135881;-0.0171366053574456;0.135344581687884;-0.0167743217036298;-0.103995209175374;-0.0236096082324943;-0.0321869699723512;0.020785484362412;2.27409988946218e-06;0;2.4393000943316e-06;4.17439584257733e-06
20;23;203;239;-0.00343312107648227;0.00568711821796053;-0.00792094889725295;0.00552454003526487;-0.00238737224544819;-0.00914491243223041;-0.017649183492954;0.0877361071871051;0.232028644224194;-0.00998774257356416;-0.0758498482753009;6.92865374393098e-08;1.1918134773182e-06;3.47901463217e-08;4.5959662230791e-08
20;23;204;231;-0.0031073040641085;5.72721894649257e-05;-0.00453333735855983;0.0311046758913386;-0.0146710212064404;0.0368168898770961;-0.0225772591681566;0.0284127601491332;-0.0217186121381535;-0.0102036389604319;-0.0449921270665848;9.62462704068637e-08;0;1.92351595489421e-07;4.1320544439356e-09
20;23;204;232;0.0441293580027105;0.126454735197847;0.0296240039582505;0.376415411326331;0.256534544850494;0.27818334388412;0.197405432074827;-0.00696375453064433;0.273292536071764;0.0412146956206962;0.181732892507056;1.05808320357725e-06;4.10456747518221e-06;1.45061800983091e-06;1.79893046291019e-06
20;23;204;233;-0.000644877545428127;-0.00134919332267692;8.81594425235373e-05;0.010293061200953;-0.0100964722860033;0.0360409638867241;-0.0272483778674898;0.0054615461367936;-0.015261692391684;0.0233782286056433;-0.0542549593334004;1.61654263672519e-07;0;3.60946061365014e-07;1.16961258141354e-08
20;23;204;234;0.0408049487254393;0.190185887856509;0.0314492828017221;0.428442921645835;0.276173846790962;0.36725291393397;0.121469210757669;0.0535263821892876;0.320833333333333;0.0997174048624449;0.105116802543223;2.39666398488733e-07;1.25553715329884e-06;2.93824536768314e-07;1.82355055868277e-07
20;23;204;235;-0.011359416696684;-0.0112050388132773;-0.0124239710257959;-0.0279113884161654;-0.00945199024452078;-0.0137819947267068;-0.0160542819604165;-0.105828171069599;-0.01875;-0.120952644604838;-0.0344084502515561;4.53047770712116e-08;0;8.23943225257615e-08;0
20;23;204;236;0.000225855408414438;-0.0122687052723625;0.0019570672548407;0.266560096870144;-0.0200235268297849;0.350950449795353;-0.00942366675602829;0.116581771462383;-0.0403112887414927;0.0883514403628382;0.0284623623978047;3.28762356866851e-07;0;8.1965717431466e-07;1.06635543902421e-07
20;23;204;237;-7.90827377697564e-06;-0.0116836347603289;-0.00112954077923147;0.223027707195369;-0.00995194994774077;0.224959362496913;0.0917914884925956;0.0145829928966907;-0.015261692391684;0.00747165102384004;0.0784420131562368;2.74804498145661e-06;0;3.4492744606335e-06;2.31266994151752e-06
20;23;204;239;-0.00482932393534744;-0.000160317646348011;-0.00573361765297224;-0.00281323574286116;-0.0139321601022092;0.0074721801457019;-0.0133897296406734;-0.0126013362863086;-0.0311085508419128;-0.0341810564765786;-0.0490711803012126;6.11552930184085e-08;0;8.59914895399804e-08;0
20;23;205;231;-0.000456197150525391;-0.00402613663650386;-0.00399166257580689;0.0353626953407759;-0.0201210950840842;-0.0348186168849724;-0.0104873438822324;-0.0852327663772371;-0.0282155091926423;-0.145578475818591;-0.0584272711779038;1.59318407868481e-07;0;1.14196700126301e-07;1.29418689992289e-07
