"y_values";"x_values";"AME";"SE";"z";"p";"lower";"upper";"dep_var";"x_var"
"sr_norm";1;0.279290539157544;0.0775973568315319;3.5992274809553;0.00031916390785688;0.12720251447244;0.431378563843051;"egk_coagg_stand_nuts4";"io_norm3"
"io_norm3";-1;0.101245213311606;0.0646361841243788;1.56638599080634;0.117258280621721;-0.0254393796702245;0.22792980629354;"coagg_porter_rca01_stand_nuts4";"sr_norm"
"io_norm3";-0.9;0.130286666748045;0.0606155695292374;2.14939276756613;0.0316032782830749;0.0114823335683228;0.2490909999277;"coagg_porter_rca01_stand_nuts4";"sr_norm"
"io_norm3";-0.8;0.159328120184527;0.0569105713404408;2.79962257330753;0.00511623882442423;0.0477854500177352;0.270870790351458;"coagg_porter_rca01_stand_nuts4";"sr_norm"
"io_norm3";-0.7;0.188369573620989;0.05358661263341;3.51523569719996;0.000439363856271873;0.0833417428059257;0.293397404435891;"coagg_porter_rca01_stand_nuts4";"sr_norm"
"io_norm3";-0.6;0.217411027057451;0.0507186714379681;4.28660729655265;1.81422594262202e-05;0.11800425769518;0.316817796419455;"coagg_porter_rca01_stand_nuts4";"sr_norm"
"io_norm3";-0.5;0.2464524804939;0.0483878914456632;5.09326761573507;3.51944362876491e-07;0.151613955972533;0.3412910050152;"coagg_porter_rca01_stand_nuts4";"sr_norm"
"io_norm3";-0.4;0.275493933930362;0.0466750014412156;5.90238726135511;3.58278942537765e-09;0.184012612127095;0.36697525573337;"coagg_porter_rca01_stand_nuts4";"sr_norm"
"io_norm3";-0.3;0.304535387366836;0.0456491924372401;6.67121083873544;2.53701429219996e-11;0.215064614266636;0.394006160467294;"coagg_porter_rca01_stand_nuts4";"sr_norm"
"io_norm3";-0.2;0.333576840803276;0.0453577290598648;7.354354984638;1.91851258051006e-13;0.244677325425428;0.422476356181149;"coagg_porter_rca01_stand_nuts4";"sr_norm"
"io_norm3";-0.1;0.362618294239738;0.0458140987111078;7.91499351599861;2.47265978888406e-15;0.272824310781565;0.452412277697433;"coagg_porter_rca01_stand_nuts4";"sr_norm"
"io_norm3";0;0.391659747676206;0.0469963112847148;8.33384018808282;7.82615476684857e-17;0.299548670152079;0.483770825200628;"coagg_porter_rca01_stand_nuts4";"sr_norm"
